group1,group2,label1,label2,n,n_at_least_1_event,median_los,p10,p25,p75,p90
cld,sex,FALSE,Male,2282,714,5,1,3,7,9
cld,sex,TRUE,Female,117,40,5,1,3,7,7
cld,sex,TRUE,Male,79,20,4.5,1.9000000000000004,3,7.25,8.100000000000001
cld,ethnicity5,FALSE,White,2576,777,5,1,3,7,9
cld,ethnicity5,FALSE,(Missing),461,147,5,1,3,7,8
cld,ethnicity5,FALSE,Mixed,425,147,5,1,3,7,9
cld,ethnicity5,FALSE,Chinese or Other Ethnic Groups,437,134,5,1,3.25,7,8.700000000000003
cld,ethnicity5,FALSE,Asian or Asian British,411,119,5,1,3,7,8.200000000000003
cld,ethnicity5,FALSE,Black or Black British,426,141,5,1,3,7,8
cld,ethnicity5,TRUE,Asian or Asian British,13,3,4,2.4,3,5,5.6
cld,ethnicity5,TRUE,White,115,39,6,2,4,7,8
cld,ethnicity5,TRUE,(Missing),14,6,3,2.5,3,5.25,6
cld,ethnicity5,TRUE,Chinese or Other Ethnic Groups,19,4,6.5,2.5,4.75,7,7
cld,ethnicity5,TRUE,Mixed,16,3,1,1,1,4,5.799999999999999
cld,ethnicity5,TRUE,Black or Black British,19,5,4,1.7999999999999998,3,5,7.399999999999999
cld,region,FALSE,North East and Yorkshire,2389,711,5,1,3,7,9
cld,region,FALSE,North West,950,300,5,2,3,7,9
cld,region,FALSE,South East,233,74,5,1,3,7,8.700000000000003
cld,region,FALSE,Midlands,485,172,5,1,2,7,8
cld,region,FALSE,London,232,78,5,1.6999999999999993,3,7,9
cld,region,FALSE,East of England,219,67,5,1,2,7,8.399999999999999
cld,region,FALSE,South West,228,63,5,1,3,6,8
cld,region,TRUE,Midlands,19,3,1,1,1,2.5,3.3999999999999995
cld,region,TRUE,North East and Yorkshire,106,33,6,3,4,7,8
cld,region,TRUE,North West,39,14,4,1.2999999999999998,3,5.75,7
cld,region,TRUE,South West,9,4,5,2.6,3.5,6,6
cld,region,TRUE,East of England,9,3,5,3.4000000000000004,4,7,8.2
cld,region,TRUE,South East,8,2,4.5,2.5000000000000004,3.25,5.75,6.499999999999999
cld,region,TRUE,London,6,1,1,1,1,1,1
cld,imd_quintile,FALSE,2,968,320,5,2,3,7,9
cld,imd_quintile,FALSE,1 (most deprived),882,253,5,1.2000000000000028,3,7,9
cld,imd_quintile,FALSE,3,931,277,5,1,2,7,8
cld,imd_quintile,FALSE,4,873,261,5,1,3,7,9
cld,imd_quintile,FALSE,5 (least deprived),852,287,5,1,3,7,8
cld,imd_quintile,FALSE,(Missing),230,67,6,2,3,8,9
cld,imd_quintile,TRUE,1 (most deprived),35,11,6,3,4.5,7,8
cld,imd_quintile,TRUE,3,47,12,4.5,1.2000000000000002,3.75,7,8.8
cld,imd_quintile,TRUE,4,30,8,6,3.4000000000000004,4,8,8
cld,imd_quintile,TRUE,(Missing),10,2,7,7,7,7,7
cld,imd_quintile,TRUE,2,48,16,4,1.5,2.75,6,7
cld,imd_quintile,TRUE,5 (least deprived),26,11,3,1,2.5,6,7
cld,carehome_status,FALSE,FALSE,4018,1243,5,1,3,7,9
cld,carehome_status,FALSE,TRUE,718,222,5,1,3,7,8
cld,carehome_status,TRUE,FALSE,183,57,5,1,3,7,8
cld,carehome_status,TRUE,TRUE,13,3,7,7,7,7.5,7.8
cld,primis_atrisk,FALSE,TRUE,1803,575,5,1,3,7,9
cld,primis_atrisk,FALSE,FALSE,2933,890,5,1,3,7,9
cld,primis_atrisk,TRUE,TRUE,196,60,5,1,3,7,8
cld,crd,FALSE,TRUE,194,69,5,1.8000000000000007,3,7,8
cld,crd,FALSE,FALSE,4542,1396,5,1,3,7,9
cld,crd,TRUE,FALSE,192,57,5,1,3,7,8
cld,crd,TRUE,TRUE,4,3,4,3.2,3.5,5.5,6.3999999999999995
cld,chd,FALSE,FALSE,4548,1399,5,1,3,7,9
cld,chd,FALSE,TRUE,188,66,5.5,1,3,7,9
cld,chd,TRUE,FALSE,190,58,5,1,3,7,8
cld,chd,TRUE,TRUE,6,2,5.5,4.300000000000001,4.75,6.25,6.699999999999999
cld,ckd,FALSE,FALSE,4535,1401,5,1,3,7,9
cld,ckd,FALSE,TRUE,201,64,5.5,2,3,7,9
cld,ckd,TRUE,FALSE,189,56,5,1,3,7,8
cld,ckd,TRUE,TRUE,7,4,4.5,4,4,5.75,7.1000000000000005
cld,cns_learndis,FALSE,FALSE,4360,1362,5,1,3,7,9
cld,cns_learndis,FALSE,TRUE,376,103,5,1,3,7,8
cld,cns_learndis,TRUE,FALSE,194,59,5,1,3,7,8
cld,cns_learndis,TRUE,TRUE,2,1,5,5,5,5,5
cld,diabetes,FALSE,FALSE,4530,1408,5,1,3,7,9
cld,diabetes,FALSE,TRUE,206,57,6,2.6000000000000005,4,8,9
cld,diabetes,TRUE,FALSE,194,60,5,1,3,7,8
cld,diabetes,TRUE,TRUE,2,0,NA,NA,NA,NA,NA
cld,immunosuppressed,FALSE,FALSE,4516,1387,5,1,3,7,9
cld,immunosuppressed,FALSE,TRUE,220,78,5,1,3,7,9
cld,immunosuppressed,TRUE,FALSE,194,59,5,1,3,7,8
cld,immunosuppressed,TRUE,TRUE,2,1,4,4,4,4,4
cld,asplenia,FALSE,FALSE,4557,1410,5,1,3,7,9
cld,asplenia,FALSE,TRUE,179,55,5,1,3,8,9
cld,asplenia,TRUE,FALSE,190,57,5,1,3,7,8
cld,asplenia,TRUE,TRUE,6,3,5,4.2,4.5,6,6.6
cld,severe_obesity,FALSE,FALSE,4524,1401,5,1,3,7,9
cld,severe_obesity,FALSE,TRUE,212,64,5,1,3,6.25,8
cld,severe_obesity,TRUE,FALSE,190,60,5,1,3,7,8
cld,severe_obesity,TRUE,TRUE,6,0,NA,NA,NA,NA,NA
cld,smi,FALSE,FALSE,4548,1392,5,1,3,7,9
cld,smi,FALSE,TRUE,188,73,5,1,3,8,8.799999999999997
cld,smi,TRUE,FALSE,190,58,5,1,3,7,8
cld,smi,TRUE,TRUE,6,2,7.5,7.1,7.25,7.75,7.9
cld,ckd_rrt,FALSE,Stage 3,297,86,5,1,3,7,8
cld,ckd_rrt,FALSE,No CKD or RRT,4218,1311,5,1,3,7,9
cld,ckd_rrt,FALSE,Stage 4,98,37,4,2,3,7,8
cld,ckd_rrt,FALSE,RRT (transplant),37,5,2,1.4,2,6,7.199999999999999
cld,ckd_rrt,FALSE,RRT (dialysis),38,9,5,1,2,9,9
cld,ckd_rrt,FALSE,Stage 5,48,17,3,1,1,5,6.4
cld,ckd_rrt,TRUE,No CKD or RRT,171,53,5,1.2000000000000002,3,7,8
cld,ckd_rrt,TRUE,Stage 5,3,1,6,6,6,6,6
cld,ckd_rrt,TRUE,Stage 3,11,2,4,3.2,3.5,4.5,4.800000000000001
cld,ckd_rrt,TRUE,Stage 4,8,3,6,1.9999999999999998,3.5,6.5,6.8
cld,ckd_rrt,TRUE,RRT (transplant),2,0,NA,NA,NA,NA,NA
cld,ckd_rrt,TRUE,RRT (dialysis),1,1,5,5,5,5,5
cld,copd,FALSE,FALSE,4629,1432,5,1,3,7,9
cld,copd,FALSE,TRUE,107,33,5,2,3,8,8.8
cld,copd,TRUE,FALSE,189,58,5,1,3,7,8
cld,copd,TRUE,TRUE,7,2,3.5,3.1,3.25,3.75,3.9
cld,learndis_cat,FALSE,(Missing),3808,1188,5,1,3,7,9
cld,learndis_cat,FALSE,Learning disability register,235,75,5,1,3,7,9
cld,learndis_cat,FALSE,Other learning disability,467,130,6,2,3,7,9
cld,learndis_cat,FALSE,Down's syndrome,226,72,5,1.1000000000000014,2,7,8
cld,learndis_cat,TRUE,(Missing),162,46,5,1,3.25,7,8
cld,learndis_cat,TRUE,Other learning disability,20,8,7,2.4000000000000004,3.75,7.25,8.3
cld,learndis_cat,TRUE,Learning disability register,8,5,3,2.4,3,6,6
cld,learndis_cat,TRUE,Down's syndrome,6,1,3,3,3,3,3
cld,sickle_cell_asplenia,FALSE,FALSE,4466,1385,5,1,3,7,9
cld,sickle_cell_asplenia,FALSE,TRUE,270,80,5,1,3,8,9
cld,sickle_cell_asplenia,TRUE,FALSE,185,55,5,1,3,7,8
cld,sickle_cell_asplenia,TRUE,TRUE,11,5,5,3.4,4,7,8.2
cld,cirrhosis,FALSE,FALSE,4638,1433,5,1,3,7,9
cld,cirrhosis,FALSE,TRUE,98,32,5,1.0999999999999996,3,7.25,8.900000000000002
cld,cirrhosis,TRUE,FALSE,193,60,5,1,3,7,8
cld,cirrhosis,TRUE,TRUE,3,0,NA,NA,NA,NA,NA
cld,cochlear_implant,FALSE,FALSE,4637,1427,5,1,3,7,9
cld,cochlear_implant,FALSE,TRUE,99,38,4,1,3,7,8
cld,cochlear_implant,TRUE,FALSE,191,60,5,1,3,7,8
cld,cochlear_implant,TRUE,TRUE,5,0,NA,NA,NA,NA,NA
cld,cystic_fibrosis,FALSE,FALSE,4627,1434,5,1,3,7,9
cld,cystic_fibrosis,FALSE,TRUE,109,31,4,1,3,6.5,8
cld,cystic_fibrosis,TRUE,FALSE,189,57,5,1,3,7,8
cld,cystic_fibrosis,TRUE,TRUE,7,3,4,3.2,3.5,5,5.6
cld,csfl,FALSE,FALSE,4652,1438,5,1,3,7,9
cld,csfl,FALSE,TRUE,84,27,5,3,3.5,8,8.400000000000002
cld,csfl,TRUE,FALSE,194,60,5,1,3,7,8
cld,csfl,TRUE,TRUE,2,0,NA,NA,NA,NA,NA
cld,homeless,FALSE,FALSE,4634,1435,5,1,3,7,9
cld,homeless,FALSE,TRUE,102,30,3,1,2,4,8.100000000000001
cld,homeless,TRUE,FALSE,195,60,5,1,3,7,8
cld,homeless,TRUE,TRUE,1,0,NA,NA,NA,NA,NA
cns_learndis,all,FALSE,All,4554,1421,5,1,3,7,9
cns_learndis,all,TRUE,All,378,104,5,1,3,7,8
cns_learndis,ageband4,FALSE,50-64,684,217,5,1,3,7,9
cns_learndis,ageband4,FALSE,65-74,2092,648,5,1,3,7,9
cns_learndis,ageband4,FALSE,75-104,1360,425,5,1,3,7,9
cns_learndis,ageband4,FALSE,12-49,418,131,5,2,3,7,9
cns_learndis,ageband4,TRUE,50-64,138,46,6,3,4,8,9
cns_learndis,ageband4,TRUE,12-49,100,23,3,1,2,6,7
cns_learndis,ageband4,TRUE,75-104,51,14,4.5,1.2999999999999998,3.25,6.75,8
cns_learndis,ageband4,TRUE,65-74,89,21,4,1,2,6,8
cns_learndis,ageband13,FALSE,55-59,231,77,4,1,3,7,8.400000000000006
cns_learndis,ageband13,FALSE,60-64,245,80,4,1,2.75,6,8
cns_learndis,ageband13,FALSE,70-74,914,291,5,1,3,7,9
cns_learndis,ageband13,FALSE,50-54,208,60,6,1,3,7,9
cns_learndis,ageband13,FALSE,80-84,375,120,5,1,3,7,8
cns_learndis,ageband13,FALSE,75-79,625,184,5.5,2,3,8,9
cns_learndis,ageband13,FALSE,65-69,1178,357,5,2,3,7,8
cns_learndis,ageband13,FALSE,30-39,106,35,6,2.4000000000000004,3.5,8,9
cns_learndis,ageband13,FALSE,85-89,202,72,5,1,3,7.25,9
cns_learndis,ageband13,FALSE,90-104,158,49,4,1.8000000000000007,3,6,8
cns_learndis,ageband13,FALSE,40-49,287,88,4.5,1.700000000000001,3,7,8
cns_learndis,ageband13,FALSE,18-29,24,7,4,1,1.5,6.5,7.800000000000001
cns_learndis,ageband13,FALSE,12-17,1,1,7,7,7,7,7
cns_learndis,ageband13,TRUE,50-54,37,11,6,1,4.5,8,8
cns_learndis,ageband13,TRUE,30-39,29,8,4,1.7000000000000002,2.75,7,7.3
cns_learndis,ageband13,TRUE,40-49,68,13,3,1,1,5,6.800000000000001
cns_learndis,ageband13,TRUE,60-64,58,17,5,3.6,4,8,8.4
cns_learndis,ageband13,TRUE,80-84,17,0,NA,NA,NA,NA,NA
cns_learndis,ageband13,TRUE,55-59,43,18,5.5,3,4,8,9
cns_learndis,ageband13,TRUE,70-74,36,6,4.5,2,3.25,7.25,8.5
cns_learndis,ageband13,TRUE,65-69,53,15,4,1,1.5,6,6
cns_learndis,ageband13,TRUE,75-79,24,9,4,1,2,7,8.2
cns_learndis,ageband13,TRUE,90-104,5,2,4,4,4,4,4
cns_learndis,ageband13,TRUE,18-29,3,2,5.5,5.1000000000000005,5.25,5.75,5.9
cns_learndis,ageband13,TRUE,85-89,5,3,6,5.199999999999999,5.5,7,7.6
cns_learndis,sex,FALSE,Female,2379,736,5,1,3,7,9
cns_learndis,sex,FALSE,Male,2175,685,5,1,3,7,9
cns_learndis,sex,TRUE,Female,192,55,5,1,2,8,8.600000000000001
cns_learndis,sex,TRUE,Male,186,49,5,2,4,6,8
cns_learndis,ethnicity5,FALSE,White,2469,763,5,2,3,7,9
cns_learndis,ethnicity5,FALSE,(Missing),438,141,5,1,3,7,8
cns_learndis,ethnicity5,FALSE,Mixed,411,136,5,1,3,7,9
cns_learndis,ethnicity5,FALSE,Chinese or Other Ethnic Groups,427,131,5,1,3,7,9
cns_learndis,ethnicity5,FALSE,Asian or Asian British,394,112,4.5,1,3,7,8
cns_learndis,ethnicity5,FALSE,Black or Black British,415,138,5,1,3,7,8
cns_learndis,ethnicity5,TRUE,White,222,53,5,1,2,7,8
cns_learndis,ethnicity5,TRUE,Black or Black British,30,8,4,1,2.5,6.5,8.3
cns_learndis,ethnicity5,TRUE,(Missing),37,12,6,2,3.5,8,8.9
cns_learndis,ethnicity5,TRUE,Chinese or Other Ethnic Groups,29,7,5,3.6,4.5,6,6.800000000000001
cns_learndis,ethnicity5,TRUE,Mixed,30,14,5,3,3.25,6,7
cns_learndis,ethnicity5,TRUE,Asian or Asian British,30,10,4.5,2.8,4,7.5,8.1
cns_learndis,region,FALSE,North East and Yorkshire,2301,697,5,1,3,7,9
cns_learndis,region,FALSE,North West,904,294,5,2,3,7,9
cns_learndis,region,FALSE,South East,226,71,5,1,3,7,9
cns_learndis,region,FALSE,Midlands,467,158,5,1,2,7,8
cns_learndis,region,FALSE,London,220,71,5,1,3,7,9
cns_learndis,region,FALSE,East of England,215,67,5,1,2,7,9
cns_learndis,region,FALSE,South West,221,63,5,1.2000000000000002,3,6,8
cns_learndis,region,TRUE,North East and Yorkshire,194,47,5,1,2,6,8
cns_learndis,region,TRUE,North West,85,20,5,1,3.75,8,9
cns_learndis,region,TRUE,Midlands,37,17,4,1,3,6,8.4
cns_learndis,region,TRUE,London,18,8,6,4,4.75,7,7.6
cns_learndis,region,TRUE,East of England,13,3,8,3.1999999999999997,5,8,8
cns_learndis,region,TRUE,South East,15,5,5,3,3,6,7.199999999999999
cns_learndis,region,TRUE,South West,16,4,4,1.9000000000000001,3.25,4,4
cns_learndis,imd_quintile,FALSE,2,948,315,5,2,3,7,9
cns_learndis,imd_quintile,FALSE,1 (most deprived),844,248,5,1,3,7,9
cns_learndis,imd_quintile,FALSE,3,907,269,5,1,3,7,8
cns_learndis,imd_quintile,FALSE,4,831,252,5,1,3,7,9
cns_learndis,imd_quintile,FALSE,5 (least deprived),802,275,5,1,3,7,8.599999999999994
cns_learndis,imd_quintile,FALSE,(Missing),222,62,6,2,3,7.75,9
cns_learndis,imd_quintile,TRUE,2,68,21,5,1,2,8,9
cns_learndis,imd_quintile,TRUE,4,72,17,5,3,4,7,8.4
cns_learndis,imd_quintile,TRUE,1 (most deprived),73,16,5,2.5,3.75,6,8
cns_learndis,imd_quintile,TRUE,3,71,20,4,1,1,6.25,8.100000000000001
cns_learndis,imd_quintile,TRUE,(Missing),18,7,6,2.8000000000000003,5,8,8
cns_learndis,imd_quintile,TRUE,5 (least deprived),76,23,4,1.2000000000000002,3,6,7
cns_learndis,carehome_status,FALSE,FALSE,3857,1201,5,1,3,7,9
cns_learndis,carehome_status,FALSE,TRUE,697,220,5,1,3,7,8
cns_learndis,carehome_status,TRUE,FALSE,344,99,5,1,3,7,8
cns_learndis,carehome_status,TRUE,TRUE,34,5,3,1,1,4,4.6
cns_learndis,primis_atrisk,FALSE,TRUE,1621,531,5,1,3,7,9
cns_learndis,primis_atrisk,FALSE,FALSE,2933,890,5,1,3,7,9
cns_learndis,primis_atrisk,TRUE,TRUE,378,104,5,1,3,7,8
cns_learndis,crd,FALSE,TRUE,184,65,5,2,3,7,8
cns_learndis,crd,FALSE,FALSE,4370,1356,5,1,3,7,9
cns_learndis,crd,TRUE,FALSE,364,97,5,1,3,7,8
cns_learndis,crd,TRUE,TRUE,14,7,5,1.6,2.5,6.5,8
cns_learndis,chd,FALSE,FALSE,4367,1355,5,1,3,7,9
cns_learndis,chd,FALSE,TRUE,187,66,5.5,1,3,7,9
cns_learndis,chd,TRUE,FALSE,371,102,5,1,3,7,8
cns_learndis,chd,TRUE,TRUE,7,2,4.5,2.5000000000000004,3.25,5.75,6.499999999999999
cns_learndis,ckd,FALSE,FALSE,4350,1356,5,1,3,7,9
cns_learndis,ckd,FALSE,TRUE,204,65,5,2,3,7,9
cns_learndis,ckd,TRUE,FALSE,374,101,5,1,3,7,8
cns_learndis,ckd,TRUE,TRUE,4,3,5,4.2,4.5,6,6.6
cns_learndis,cld,FALSE,FALSE,4360,1362,5,1,3,7,9
cns_learndis,cld,FALSE,TRUE,194,59,5,1,3,7,8
cns_learndis,cld,TRUE,FALSE,376,103,5,1,3,7,8
cns_learndis,cld,TRUE,TRUE,2,1,5,5,5,5,5
cns_learndis,diabetes,FALSE,FALSE,4352,1366,5,1,3,7,9
cns_learndis,diabetes,FALSE,TRUE,202,55,6,2.4000000000000004,4,8,9
cns_learndis,diabetes,TRUE,FALSE,372,102,5,1,3,7,8
cns_learndis,diabetes,TRUE,TRUE,6,2,4,4,4,4,4
cns_learndis,immunosuppressed,FALSE,FALSE,4338,1344,5,1,3,7,9
cns_learndis,immunosuppressed,FALSE,TRUE,216,77,5,2,3,7,9
cns_learndis,immunosuppressed,TRUE,FALSE,372,102,5,1,3,7,8
cns_learndis,immunosuppressed,TRUE,TRUE,6,2,1,1,1,1,1
cns_learndis,asplenia,FALSE,FALSE,4374,1363,5,1,3,7,9
cns_learndis,asplenia,FALSE,TRUE,180,58,5,1,3,7.75,9
cns_learndis,asplenia,TRUE,FALSE,373,104,5,1,3,7,8
cns_learndis,asplenia,TRUE,TRUE,5,0,NA,NA,NA,NA,NA
cns_learndis,severe_obesity,FALSE,FALSE,4345,1361,5,1,3,7,9
cns_learndis,severe_obesity,FALSE,TRUE,209,60,5,1,3,6.25,8
cns_learndis,severe_obesity,TRUE,FALSE,369,100,5,1,3,7,8
cns_learndis,severe_obesity,TRUE,TRUE,9,4,4.5,1.9000000000000001,3.25,5.75,7.1000000000000005
cns_learndis,smi,FALSE,FALSE,4367,1350,5,1,3,7,9
cns_learndis,smi,FALSE,TRUE,187,71,6,2,3,8,9
cns_learndis,smi,TRUE,FALSE,371,100,5,1,3,7,8
cns_learndis,smi,TRUE,TRUE,7,4,2.5,1,1,4.5,5.4
cns_learndis,ckd_rrt,FALSE,Stage 3,285,78,5,1,3,7,8
cns_learndis,ckd_rrt,FALSE,No CKD or RRT,4054,1272,5,1,3,7,9
cns_learndis,ckd_rrt,FALSE,Stage 4,98,39,4,2,3,7,8
cns_learndis,ckd_rrt,FALSE,RRT (transplant),31,4,4,1.3,1.75,6.5,7.4
cns_learndis,ckd_rrt,FALSE,Stage 5,50,18,3.5,1,1.25,5.75,6.300000000000001
cns_learndis,ckd_rrt,FALSE,RRT (dialysis),36,10,5,1,2.25,8.5,9
cns_learndis,ckd_rrt,TRUE,No CKD or RRT,335,92,5,1,3,7,8
cns_learndis,ckd_rrt,TRUE,Stage 4,8,1,7,7,7,7,7
cns_learndis,ckd_rrt,TRUE,RRT (dialysis),3,0,NA,NA,NA,NA,NA
cns_learndis,ckd_rrt,TRUE,Stage 3,23,10,4.5,3.6999999999999997,4,6.5,9
cns_learndis,ckd_rrt,TRUE,RRT (transplant),8,1,2,2,2,2,2
cns_learndis,ckd_rrt,TRUE,Stage 5,1,0,NA,NA,NA,NA,NA
cns_learndis,copd,FALSE,FALSE,4443,1388,5,1,3,7,9
cns_learndis,copd,FALSE,TRUE,111,33,5,2,3,8,8.8
cns_learndis,copd,TRUE,FALSE,375,102,5,1,3,7,8
cns_learndis,copd,TRUE,TRUE,3,2,4,3.2,3.5,4.5,4.800000000000001
cns_learndis,learndis_cat,FALSE,(Missing),3671,1150,5,1,3,7,9
cns_learndis,learndis_cat,FALSE,Learning disability register,226,76,4,1,3,7,9
cns_learndis,learndis_cat,FALSE,Other learning disability,445,130,6,2,3,7,9
cns_learndis,learndis_cat,FALSE,Down's syndrome,212,65,5,1,2,7,8
cns_learndis,learndis_cat,TRUE,(Missing),299,84,5,1,3,7,8
cns_learndis,learndis_cat,TRUE,Down's syndrome,20,8,5,2,3.5,8.25,9
cns_learndis,learndis_cat,TRUE,Other learning disability,42,8,4.5,1,2.5,5.75,8.3
cns_learndis,learndis_cat,TRUE,Learning disability register,17,4,6,3.2,5,6.5,7.4
cns_learndis,sickle_cell_asplenia,FALSE,FALSE,4281,1337,5,1,3,7,9
cns_learndis,sickle_cell_asplenia,FALSE,TRUE,273,84,5,1.3000000000000007,3,8,9
cns_learndis,sickle_cell_asplenia,TRUE,FALSE,370,103,5,1,3,7,8
cns_learndis,sickle_cell_asplenia,TRUE,TRUE,8,1,6,6,6,6,6
cns_learndis,cirrhosis,FALSE,FALSE,4459,1390,5,1,3,7,9
cns_learndis,cirrhosis,FALSE,TRUE,95,31,5,1,3,7,9
cns_learndis,cirrhosis,TRUE,FALSE,372,103,5,1,3,7,8
cns_learndis,cirrhosis,TRUE,TRUE,6,1,8,8,8,8,8
cns_learndis,cochlear_implant,FALSE,FALSE,4456,1387,5,1,3,7,9
cns_learndis,cochlear_implant,FALSE,TRUE,98,34,4,1,2.25,7,8
cns_learndis,cochlear_implant,TRUE,FALSE,372,100,5,1,3,7,8
cns_learndis,cochlear_implant,TRUE,TRUE,6,4,4,3,3,5.5,6.4
cns_learndis,cystic_fibrosis,FALSE,FALSE,4446,1389,5,1,3,7,9
cns_learndis,cystic_fibrosis,FALSE,TRUE,108,32,4,1.0999999999999996,3,6.25,8
cns_learndis,cystic_fibrosis,TRUE,FALSE,370,102,5,1,3,7,8
cns_learndis,cystic_fibrosis,TRUE,TRUE,8,2,6,6,6,6,6
cns_learndis,csfl,FALSE,FALSE,4476,1399,5,1,3,7,9
cns_learndis,csfl,FALSE,TRUE,78,22,5,3,4,8,8
cns_learndis,csfl,TRUE,FALSE,370,99,5,1,3,7,8
cns_learndis,csfl,TRUE,TRUE,8,5,4,3,3,8,8.6
cns_learndis,homeless,FALSE,FALSE,4462,1392,5,1,3,7,9
cns_learndis,homeless,FALSE,TRUE,92,29,3,1,2,4,7.199999999999999
cns_learndis,homeless,TRUE,FALSE,367,103,5,1,3,7,8
cns_learndis,homeless,TRUE,TRUE,11,1,9,9,9,9,9
diabetes,all,FALSE,All,4724,1468,5,1,3,7,9
diabetes,all,TRUE,All,208,57,6,2.6000000000000005,4,8,9
diabetes,ageband4,FALSE,50-64,729,238,5,1,3,7,8.300000000000011
diabetes,ageband4,FALSE,65-74,2132,655,5,1,3,7,8
diabetes,ageband4,FALSE,75-104,1384,429,5,1,3,7,9
diabetes,ageband4,FALSE,12-49,479,146,5,1,3,7,8.5
diabetes,ageband4,TRUE,50-64,93,25,5,1.4000000000000004,4,8,9
diabetes,ageband4,TRUE,12-49,39,8,7.5,4,4.75,8.25,9
diabetes,ageband4,TRUE,65-74,49,14,7,3.3,4,7.75,8.700000000000001
diabetes,ageband4,TRUE,75-104,27,10,6.5,1.9,4.5,7,8
diabetes,ageband13,FALSE,55-59,252,89,5,1.8000000000000007,3,7,8.200000000000003
diabetes,ageband13,FALSE,60-64,266,86,4,1,3,6.75,8
diabetes,ageband13,FALSE,70-74,930,293,5,1,3,7,9
diabetes,ageband13,FALSE,50-54,211,63,6,1,3,7,8.800000000000004
diabetes,ageband13,FALSE,80-84,384,118,5,1,3,7,8
diabetes,ageband13,FALSE,75-79,636,189,5,1,3,8,9
diabetes,ageband13,FALSE,65-69,1202,362,5,1,3,7,8
diabetes,ageband13,FALSE,30-39,124,40,5,2,3,8,9
diabetes,ageband13,FALSE,85-89,205,73,5,1,3,8,9
diabetes,ageband13,FALSE,90-104,159,49,4,1.8000000000000007,3,6,8
diabetes,ageband13,FALSE,40-49,331,97,4,1,3,7,8
diabetes,ageband13,FALSE,18-29,23,8,4.5,1,1.75,6,6.3
diabetes,ageband13,FALSE,12-17,1,1,7,7,7,7,7
diabetes,ageband13,TRUE,60-64,37,11,5,3,3.5,6,6
diabetes,ageband13,TRUE,50-54,34,8,6,3.8000000000000007,5,9,9
diabetes,ageband13,TRUE,40-49,24,4,5.5,4,4,7.5,8.4
diabetes,ageband13,TRUE,65-69,29,10,4.5,3,4,7,8
diabetes,ageband13,TRUE,70-74,20,4,8,7,7,9,9
diabetes,ageband13,TRUE,85-89,2,2,7,7,7,7,7
diabetes,ageband13,TRUE,18-29,4,1,9,9,9,9,9
diabetes,ageband13,TRUE,75-79,13,4,6.5,3.2,5,7.25,7.7
diabetes,ageband13,TRUE,30-39,11,3,8,5.6,6.5,8,8
diabetes,ageband13,TRUE,80-84,8,2,3.5,1.5000000000000004,2.25,4.75,5.5
diabetes,ageband13,TRUE,90-104,4,2,6,4.4,5,7,7.6
diabetes,ageband13,TRUE,55-59,22,6,6,1,1.75,8.75,9
diabetes,sex,FALSE,Female,2458,760,5,1,3,7,9
diabetes,sex,FALSE,Male,2266,708,5,1,3,7,9
diabetes,sex,TRUE,Female,113,31,6,1,4,7,8
diabetes,sex,TRUE,Male,95,26,6,3,5,8.75,9
diabetes,ethnicity5,FALSE,White,2592,790,5,1,3,7,9
diabetes,ethnicity5,FALSE,(Missing),452,144,5,1,3,7,8
diabetes,ethnicity5,FALSE,Mixed,419,145,5,1,3,7,8.599999999999994
diabetes,ethnicity5,FALSE,Chinese or Other Ethnic Groups,439,130,5,1,3.25,7,9
diabetes,ethnicity5,FALSE,Asian or Asian British,399,117,4,1,3,7,8.400000000000006
diabetes,ethnicity5,FALSE,Black or Black British,423,142,5,1,2.25,7,8
diabetes,ethnicity5,TRUE,White,99,26,6,2.5,4,8,8.5
diabetes,ethnicity5,TRUE,(Missing),23,9,6,4,5,9,9
diabetes,ethnicity5,TRUE,Chinese or Other Ethnic Groups,17,8,5.5,1.7000000000000002,3.5,7.25,8
diabetes,ethnicity5,TRUE,Mixed,22,5,7,6,6,7,8.2
diabetes,ethnicity5,TRUE,Black or Black British,22,4,6.5,3.3,3.75,9,9
diabetes,ethnicity5,TRUE,Asian or Asian British,25,5,5,1.7999999999999998,3,5,6.199999999999999
diabetes,region,FALSE,North East and Yorkshire,2402,717,5,1,3,7,9
diabetes,region,FALSE,North West,948,300,5,2,3,7,9
diabetes,region,FALSE,South East,229,70,5,1,3,7,8.100000000000001
diabetes,region,FALSE,Midlands,476,169,5,1,2,7,8
diabetes,region,FALSE,London,227,78,5,1,3,7,9
diabetes,region,FALSE,East of England,218,68,5,1,2,7,8.300000000000004
diabetes,region,FALSE,South West,224,66,4.5,1,3,6,8
diabetes,region,TRUE,North East and Yorkshire,93,27,6,1.6,4,7.5,8.400000000000002
diabetes,region,TRUE,North West,41,14,7,4,4,8,9
diabetes,region,TRUE,London,11,1,7,7,7,7,7
diabetes,region,TRUE,East of England,10,2,6.5,4.5,5.25,7.75,8.5
diabetes,region,TRUE,Midlands,28,6,5.5,2,3.5,6,7.5
diabetes,region,TRUE,South West,13,1,5,5,5,5,5
diabetes,region,TRUE,South East,12,6,7,4,5.5,7,8
diabetes,imd_quintile,FALSE,2,970,322,5,2,3,7,9
diabetes,imd_quintile,FALSE,1 (most deprived),877,252,5,1.1000000000000014,3,7,9
diabetes,imd_quintile,FALSE,3,931,277,5,1,2,7,8
